,ind,point,mode,indiv,trial,viscosity,speed,peakfreq,wavelength,wavelength2,windingnum,traveling,modereal,modeimag
33,1,12,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,0.2564041990115835,-0.18020900288216926
34,1,12,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.028252143088416462,-0.048943301975294326
35,1,12,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.04651611684063199,-0.2944677367830695
36,1,13,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,0.1849062591136724,-0.2541364544252697
37,1,13,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.03506583180439582,0.06087569892084373
38,1,13,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.09818491485170486,-0.19615086904295434
39,1,14,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,0.07675145132745148,-0.2836020743911127
40,1,14,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.061065863449645215,0.15285691475459
41,1,14,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.14102297114230997,-0.025326708083913414
42,1,15,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.04158256417580837,-0.25302398286566197
43,1,15,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.08396141657808745,0.19811729601300956
44,1,15,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.1676425238610955,0.15002210410333047
45,1,16,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.13938253310450863,-0.1642160979694269
46,1,16,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.07858629118390988,0.1757190767830888
47,1,16,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.17065829682511907,0.2429794546989728
48,1,17,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.19793697174816394,-0.034814692765270445
49,1,17,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,0.030293708147491424,0.10064325015864412
50,1,17,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.11506580251909035,0.22490455003768553
51,1,18,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.19506393591992552,0.1167910950738041
52,1,18,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,-0.07276155704611204,-0.0008945221717707321
53,1,18,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,0.0042364376766235,0.10875709084901658
54,1,19,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.13507920256385866,0.2585817902040744
55,1,19,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,-0.22554541908191822,-0.08355922708694957
56,1,19,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,-0.10812529541678678,-0.032478517882945146
57,1,20,1,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.7295386164165403,-0.03323604073703928,0.37509380031140865
58,1,20,2,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.6469183494865254,-0.41018479297318744,-0.13563597940409658
59,1,20,3,5,1,1.0,216.63154654307738,1.25,115.32581906245868,125.04877893039861,1.2433949603962229,0.9882578707766352,-0.20448850286191006,-0.17266409942748145
60,2,1,1,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.737133856112739,-0.05609077985395383,0.0
61,2,1,2,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.7710371319395805,-0.30529251057986345,-4.772010510902143e-16
62,2,1,3,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.660312553885736,-0.20833345687945104,1.3520696447556071e-15
63,2,2,1,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.737133856112739,-0.06670529699799174,-0.01644619793584223
64,2,2,2,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.7710371319395805,-0.20063970667125078,-0.004203017707980814
65,2,2,3,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.660312553885736,-0.14812949239662815,0.07367771238814692
66,2,3,1,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.737133856112739,-0.06074334395257229,-0.023760315711947855
67,2,3,2,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.7710371319395805,-0.1341407805685727,0.04945124184100032
68,2,3,3,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.660312553885736,-0.08589514796842461,0.08839969849293738
69,2,4,1,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.737133856112739,-0.06513215486138697,-0.029149274258667934
70,2,4,2,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.7710371319395805,-0.06740609310401534,0.08784984812854921
71,2,4,3,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.660312553885736,-0.04708832667878837,0.0722481791115714
72,2,5,1,5,10,1.0,229.60455256808277,2.884615384615384,106.95787064077808,115.63278175419734,1.3446448244778568,0.737133856112739,-0.08116311440829636,-0.021758073427972938
